timestamp,gryox,gryoy,gryoz,accelx,accely,accelz,x,y,z,w,roll,pitch,yaw
,-0.442566,-0.0420532,0.128601,-0.886536,0.907484,0.189525,-0.195517,-0.16748,0.750488,0.589844
97652802713,4.5,-1,0.8125,-0.443237,-0.041748,0.128662,-0.886169,0.908986,0.189174,-0.195741,-0.179199,0.758789,0.586426
97652824701,4.375,-0.875,0.0625,-0.443848,-0.0418091,0.128662,-0.885864,0.910361,0.189418,-0.19556,-0.185059,0.758301,0.587402
97652864013,3.875,0.5625,0.0625,-0.444275,-0.0419312,0.128662,-0.885681,0.91134,0.189734,-0.195373,-0.191406,0.754883,0.59375
97652866119,2.875,0.75,0.125,-0.444702,-0.0421143,0.12854,-0.885437,0.912289,0.190045,-0.194889,-0.187012,0.754883,0.585449
97652900427,2.6875,1.5625,0.0625,-0.445129,-0.0425415,0.128418,-0.885254,0.913268,0.190801,-0.194212,-0.187012,0.750977,0.576172
97652901179,1.875,2.5,-0.125,-0.445496,-0.0429688,0.128174,-0.885071,0.9141,0.19143,-0.193311,-0.187012,0.756348,0.577637
97652923343,1.8125,3.0625,0.0625,-0.446045,-0.043457,0.127869,-0.884827,0.915366,0.192155,-0.192212,-0.194336,0.755859,0.574707
97652953962,2.4375,3.3125,0.5625,-0.446411,-0.0439453,0.127563,-0.884644,0.916203,0.192836,-0.191144,-0.194336,0.751465,0.570312
97652959848,1.5,2.875,0.5625,-0.446777,-0.0443115,0.12738,-0.88446,0.917037,0.193408,-0.190408,-0.194336,0.757324,0.571289
97653014104,1.625,2.1875,0.375,-0.447205,-0.0444946,0.127258,-0.884216,0.917992,0.193716,-0.189922,-0.194336,0.755859,0.568848
97653016216,2,1.25,0.5,-0.447571,-0.0447388,0.127075,-0.884094,0.918863,0.194073,-0.189306,-0.197754,0.745117,0.56543
97653030032,1.875,1.375,1,-0.447754,-0.0449829,0.12677,-0.884033,0.919309,0.194276,-0.188494,-0.192871,0.728027,0.577637
97653040093,1.8125,1.6875,1.6875,-0.448486,-0.0448608,0.126709,-0.883667,0.920974,0.194156,-0.188327,-0.185059,0.755859,0.570312
97653057941,4.5,0.25,0.375,-0.44928,-0.0446777,0.126526,-0.883301,0.922804,0.19383,-0.187979,-0.182617,0.770996,0.555664
97653082620,3.375,0.1875,0.75,-0.449585,-0.0447388,0.126099,-0.883179,0.923537,0.193616,-0.187072,-0.186523,0.763184,0.555176
97653096149,0.625,1.375,1.875,-0.450073,-0.0448608,0.125732,-0.882996,0.924699,0.193609,-0.186193,-0.185547,0.746582,0.561035
97653142289,2.4375,1.6875,1.9375,-0.451111,-0.0449219,0.125305,-0.882507,0.927097,0.193547,-0.185128,-0.185547,0.757812,0.561035
97653147179,5.9375,2.1875,1.8125,-0.452271,-0.0449219,0.124817,-0.882019,0.929814,0.193348,-0.183993,-0.186523,0.772949,0.561035
97653185198,6.3125,2.1875,2.3125,-0.453186,-0.0449829,0.124329,-0.881592,0.931942,0.193201,-0.182843,-0.185547,0.766113,0.551758
97653194798,4.6875,2.1875,1.8125,-0.453918,-0.045166,0.124023,-0.881226,0.933628,0.193399,-0.181958,-0.1875,0.762695,0.557129
97653232962,3.875,2.0625,1.125,-0.454712,-0.0453491,0.12384,-0.880859,0.935464,0.193725,-0.181294,-0.189941,0.770996,0.55957
97653247314,4.3125,1.9375,0.5625,-0.455688,-0.0455322,0.123474,-0.880432,0.937748,0.193921,-0.180258,-0.190918,0.782227,0.557129
97653249628,4.75,2.3125,1.3125,-0.45636,-0.0457153,0.122864,-0.880127,0.939333,0.193822,-0.178828,-0.188477,0.774902,0.564941
97653268955,3.625,2.875,2.375,-0.457092,-0.0458374,0.122375,-0.879822,0.941068,0.193741,-0.177673,-0.191406,0.772461,0.567383
97653284231,4.5625,2.5,2.4375,-0.458008,-0.0459595,0.121887,-0.879395,0.943208,0.193692,-0.176471,-0.191895,0.782715,0.5625
97653321656,5.3125,2.5625,1.9375,-0.458679,-0.0461426,0.121399,-0.879089,0.94479,0.193702,-0.175268,-0.19043,0.792969,0.568359
97653329209,3.625,2.75,2.0625,-0.459229,-0.0463867,0.120911,-0.878845,0.946095,0.193796,-0.174038,-0.190918,0.783203,0.558594
97653344266,2.75,3,1.8125,-0.459717,-0.0467529,0.120544,-0.878662,0.947272,0.194211,-0.172945,-0.192383,0.776367,0.555664
97653374206,2.375,2.8125,0.9375,-0.460144,-0.0470581,0.120361,-0.878418,0.948249,0.194668,-0.172235,-0.186523,0.786133,0.555176
97653388955,2.125,2.3125,-0.125,-0.460571,-0.0473633,0.120239,-0.878235,0.949257,0.195187,-0.171653,-0.189941,0.784668,0.552246
97653413141,1.6875,2.1875,-0.375,-0.460876,-0.0476685,0.120117,-0.878052,0.949953,0.195675,-0.171081,-0.187988,0.778809,0.55127
97653426696,1.375,2,-0.25,-0.461243,-0.0478516,0.120056,-0.877869,0.9508,0.196018,-0.170726,-0.192871,0.786621,0.550781
97653464246,1.5625,1.1875,-0.1875,-0.461548,-0.0480347,0.120239,-0.877686,0.951478,0.196575,-0.170827,-0.201172,0.785156,0.561523
97653466490,2,0.375,-1,-0.46167,-0.0484009,0.120544,-0.877563,0.951714,0.197535,-0.171022,-0.208984,0.791504,0.578613
97653501649,1.5,0.625,-1.75,-0.461914,-0.0488281,0.121033,-0.877319,0.952189,0.198796,-0.171459,-0.249023,0.813965,0.59375
97653509207,2.625,-0.4375,-1.375,-0.462097,-0.0501099,0.122314,-0.876953,0.952411,0.202308,-0.172574,-0.33252,0.799805,0.626465
97653523525,4.5,-1.375,-2.3125,-0.460571,-0.0530396,0.125244,-0.877197,0.948507,0.209959,-0.175608,-0.433594,0.779297,0.724121
97653546675,-0.1875,-1.125,-10.1875,-0.457397,-0.0574341,0.130615,-0.877808,0.940442,0.222141,-0.182229,-0.53418,0.775391,0.821777
97653569244,-5,-3.1875,-21.25,-0.45282,-0.0632935,0.137939,-0.878662,0.928794,0.238402,-0.19164,-0.63623,0.86084,0.896973
97653598984,-13.3125,-5,-32.375,-0.446411,-0.0717773,0.147217,-0.879761,0.912493,0.260674,-0.203157,-0.723145,0.928223,0.911133
