timestamp,gryox,gryoy,gryoz,accelx,accely,accelz,x,y,z,w,roll,pitch,yaw
,0.420715,0.252991,-0.307495,0.815125,0.797127,0.735791,-0.399628,-0.675781,0.544434,0.516113
87639729159,2.375,5.0625,2.125,0.42157,0.253723,-0.306824,0.814697,0.800106,0.737055,-0.39659,-0.67334,0.549805,0.505371
87639753004,1.8125,6.6875,1.25,0.422729,0.254517,-0.305969,0.814148,0.804082,0.73841,-0.392738,-0.681152,0.553223,0.495605
87639775474,2.4375,7.6875,2,0.42334,0.25531,-0.305176,0.813904,0.806541,0.739586,-0.389624,-0.67334,0.530273,0.520996
87639790507,1.5,7.25,2.1875,0.423523,0.255798,-0.304749,0.813782,0.80744,0.740239,-0.388012,-0.665039,0.532227,0.529785
87639811821,0.375,5.125,0.5,0.423462,0.256104,-0.304443,0.813843,0.807572,0.740553,-0.387121,-0.661133,0.538086,0.526367
87639835545,-1,3.4375,0.125,0.423401,0.256226,-0.304016,0.813965,0.807733,0.740367,-0.386049,-0.666992,0.529785,0.521484
87639857379,-1,2,1.8125,0.423523,0.256104,-0.303528,0.814148,0.808447,0.739765,-0.384876,-0.664062,0.516113,0.520508
87639903364,0.8125,1.4375,3.375,0.423645,0.25592,-0.30304,0.814331,0.809134,0.739029,-0.383738,-0.65918,0.524414,0.522949
87639904030,0.5,1.4375,3.125,0.42334,0.255981,-0.302368,0.814758,0.80885,0.73844,-0.382442,-0.658203,0.526367,0.533691
87639924376,-2.375,2.25,3,0.423096,0.256104,-0.301453,0.815125,0.808854,0.737716,-0.380381,-0.652344,0.527832,0.527832
87639935782,-2.8125,3.1875,3.875,0.422913,0.256409,-0.300415,0.815491,0.809192,0.737307,-0.37786,-0.665039,0.519043,0.531738
87639955266,-2.1875,4.4375,4.9375,0.423157,0.25647,-0.299438,0.815735,0.810653,0.736692,-0.37527,-0.677246,0.532715,0.528809
87639981131,-0.1875,3.5625,5.3125,0.423523,0.256531,-0.298767,0.815796,0.812211,0.736397,-0.373273,-0.681641,0.539551,0.53418
87640029987,1.125,3.125,4.125,0.423523,0.256592,-0.298279,0.815918,0.812567,0.736058,-0.372043,-0.678711,0.521973,0.547852
