timestamp,gryox,gryoy,gryoz,accelx,accely,accelz,x,y,z,w,roll,pitch,yaw
,-0.472351,-0.188721,0.261108,-0.820435,0.951218,0.589969,-0.305792,-0.557129,0.658203,0.480469
97625253824,0.125,3.6875,-0.125,-0.472656,-0.189087,0.260925,-0.820251,0.952199,0.590593,-0.304838,-0.556152,0.661133,0.48291
97625277480,1.5625,3.125,0.5,-0.472778,-0.189575,0.260742,-0.820129,0.952718,0.59137,-0.303901,-0.562012,0.643066,0.48291
97625292591,1.25,2.8125,0.75,-0.472839,-0.18988,0.260925,-0.819946,0.952848,0.592136,-0.30393,-0.559082,0.648438,0.481934
97625313854,1.625,1.3125,-0.5625,-0.472778,-0.190308,0.261169,-0.819885,0.952723,0.593193,-0.304126,-0.568848,0.650391,0.481934
97625344957,0.3125,0.875,-1.0625,-0.472717,-0.190369,0.26123,-0.819885,0.952547,0.593345,-0.304241,-0.566895,0.633301,0.479492
97625351391,0.5,0.0625,-0.0625,-0.472839,-0.190491,0.261292,-0.819702,0.952823,0.593649,-0.304116,-0.5625,0.645508,0.474121
97625390745,1.5625,0.375,0.375,-0.473022,-0.190735,0.261475,-0.819519,0.953298,0.594372,-0.304142,-0.56543,0.646973,0.456543
97625392856,1.0625,0,-0.0625,-0.473389,-0.190918,0.261658,-0.819214,0.954219,0.595034,-0.304063,-0.565918,0.654297,0.446289
97625404990,1.6875,-0.1875,-0.25,-0.473999,-0.191101,0.261719,-0.818787,0.955829,0.595655,-0.303525,-0.559082,0.649902,0.449707
97625430877,3.25,1.0625,0.0625,-0.47467,-0.191223,0.261841,-0.818298,0.957545,0.596235,-0.303111,-0.555664,0.658691,0.462402
97625445208,4.25,1.3125,-0.625,-0.475403,-0.191406,0.262085,-0.817749,0.959399,0.597088,-0.302859,-0.550781,0.664551,0.452637
97625481001,4.5,1.3125,-1.75,-0.476074,-0.191589,0.262451,-0.8172,0.961039,0.598043,-0.302909,-0.560547,0.660156,0.453125
97625491058,4.1875,0.75,-1.875,-0.476746,-0.191589,0.262939,-0.81665,0.962577,0.598778,-0.303385,-0.556641,0.667969,0.472656
97625540036,5.75,0.5,-2.3125,-0.477417,-0.191467,0.263489,-0.816101,0.964052,0.599344,-0.3041,-0.555664,0.678711,0.475586
97625540816,5.3125,0.1875,-2.875,-0.477783,-0.191528,0.264038,-0.815735,0.964798,0.600165,-0.304911,-0.562012,0.67334,0.476074
97625541685,4,0,-2.75,-0.47821,-0.191345,0.264526,-0.815369,0.965649,0.600472,-0.305758,-0.549805,0.674316,0.477539
97625561217,4.0625,-0.3125,-2.5625,-0.478577,-0.191101,0.264954,-0.815063,0.966349,0.600579,-0.306581,-0.541504,0.680664,0.482422
97625584513,3.8125,-0.125,-2.3125,-0.47876,-0.190979,0.265381,-0.81488,0.966622,0.600867,-0.30746,-0.547852,0.676758,0.472168
