timestamp,gryox,gryoy,gryoz,accelx,accely,accelz,x,y,z,w,roll,pitch,yaw
,0.362549,-0.352234,-0.85376,-0.125305,0.807013,0.785718,-3.08295,-0.685059,0.5,0.490723
106699873444,-2.4375,-3.8125,-5.0625,0.362122,-0.351562,-0.854126,-0.125854,0.804261,0.785369,-3.08554,-0.682129,0.512695,0.489258
106699896180,-2.625,-3.625,-4.125,0.361633,-0.351074,-0.854431,-0.126404,0.801967,0.784874,-3.08799,-0.680664,0.516113,0.479004
106699919856,-2.5,-4.0625,-3.875,0.361206,-0.350952,-0.854614,-0.126831,0.80089,0.784409,-3.08967,-0.676758,0.518555,0.469238
106699934843,-0.9375,-3.8125,-3,0.360596,-0.351074,-0.854736,-0.127258,0.800309,0.783527,-3.09126,-0.680176,0.521484,0.472168
106699956185,0.5625,-4.25,-2,0.359741,-0.351501,-0.854858,-0.127625,0.800427,0.782107,-3.09267,-0.674805,0.529297,0.47168
106699979787,1.5625,-4.8125,-1.0625,0.358887,-0.351929,-0.855042,-0.127747,0.800764,0.780509,-3.09353,-0.67627,0.536133,0.46875
106700001369,0.75,-4.875,-0.375,0.358032,-0.352295,-0.855225,-0.127808,0.800958,0.778831,-3.09429,-0.684082,0.536133,0.475098
106700046119,0.3125,-4.5625,0.3125,0.3573,-0.353027,-0.855286,-0.127625,0.802519,0.777215,-3.09395,-0.691895,0.549805,0.476074
106700056049,2.0625,-3.6875,1.6875,0.356506,-0.354187,-0.855164,-0.127136,0.805411,0.775121,-3.09245,-0.697754,0.572754,0.476562
106700058930,2.4375,-2.4375,3.375,0.356079,-0.355042,-0.855164,-0.126343,0.808086,0.773615,-3.09021,-0.705078,0.578125,0.477539
106700080775,0.1875,-1.125,3.5625,0.355896,-0.355652,-0.855042,-0.125671,0.810128,0.772604,-3.08817,-0.716309,0.55957,0.476562
106700092414,-0.125,-0.3125,3.3125,0.355896,-0.355774,-0.855042,-0.125671,0.810505,0.772647,-3.08806,-0.707031,0.55957,0.472168
106700110305,0,0.25,0.9375,0.356323,-0.355957,-0.854736,-0.125549,0.811458,0.773306,-3.087,-0.712402,0.560059,0.463379
106700137623,-1.3125,1,-1.6875,0.356995,-0.355957,-0.854492,-0.125549,0.8121,0.774668,-3.08618,-0.705078,0.554199,0.453125
106700151477,-2.8125,1.875,-3.125,0.358032,-0.355652,-0.854187,-0.125427,0.812288,0.776616,-3.08494,-0.706055,0.539551,0.442383
106700197425,-4.5,2.8125,-3.4375,0.359131,-0.355286,-0.853882,-0.125305,0.812368,0.778692,-3.08369,-0.696289,0.522949,0.423828
106700198169,-4.6875,3.0625,-2.8125,0.359985,-0.355225,-0.853577,-0.125183,0.813102,0.780291,-3.08241,-0.676758,0.529785,0.418945
