timestamp,gryox,gryoy,gryoz,accelx,accely,accelz,x,y,z,w,roll,pitch,yaw
,-0.474915,-0.219177,0.329163,-0.786255,0.92629,0.717239,-0.42307,-0.631836,0.598633,0.443359
97630332199,1.8125,-1.3125,-0.875,-0.475159,-0.218933,0.329346,-0.786072,0.926787,0.717068,-0.423438,-0.630371,0.605469,0.444824
97630332984,1.875,-0.375,-1.375,-0.475342,-0.21875,0.329529,-0.78595,0.927155,0.717006,-0.423847,-0.64209,0.609375,0.45166
97630346488,1.3125,-0.5,-1.1875,-0.475342,-0.218689,0.329468,-0.78595,0.927152,0.716802,-0.423728,-0.63623,0.607422,0.446289
97630376954,0.375,-0.25,-0.875,-0.475342,-0.218689,0.329468,-0.78595,0.927152,0.716802,-0.423728,-0.639648,0.597168,0.444824
97630414672,-0.0625,-0.125,-0.0625,-0.475342,-0.218689,0.329468,-0.786011,0.927198,0.716837,-0.423777,-0.641113,0.592285,0.445312
97630415456,0,-0.375,0.5625,-0.475342,-0.218628,0.329468,-0.786011,0.927173,0.71671,-0.423818,-0.631836,0.595703,0.446289
97630430327,-0.0625,-0.1875,0.875,-0.475403,-0.218506,0.329102,-0.786133,0.927543,0.716118,-0.423006,-0.628906,0.601074,0.447266
97630467353,-0.5,1,1.0625,-0.475586,-0.218628,0.328613,-0.786194,0.928407,0.715952,-0.421598,-0.638184,0.59668,0.446777
97630467960,-0.3125,2.375,2,-0.47583,-0.21875,0.328064,-0.786255,0.929491,0.715761,-0.42,-0.650879,0.600586,0.447266
97630490387,0.1875,2.5625,2.25,-0.476135,-0.21875,0.327637,-0.786255,0.930636,0.715487,-0.418723,-0.646484,0.610352,0.441895
97630520170,0.25,1.5625,1.625,-0.476379,-0.218872,0.327271,-0.786255,0.931611,0.715491,-0.417555,-0.64502,0.608887,0.443359
97630529970,-0.0625,1.8125,0.875,-0.476562,-0.218994,0.326904,-0.786194,0.932341,0.715407,-0.416371,-0.646484,0.602539,0.438965
97630566607,-0.125,1.9375,1.25,-0.476562,-0.219177,0.326599,-0.786255,0.932569,0.715438,-0.415499,-0.646484,0.598145,0.45166
97630571590,-0.625,1.9375,0.8125,-0.47644,-0.219299,0.326416,-0.786438,0.932422,0.715462,-0.415148,-0.641113,0.599609,0.45166
97630586506,-1.25,1.375,0.375,-0.476318,-0.21936,0.32605,-0.786621,0.932313,0.715128,-0.414362,-0.644043,0.609863,0.452148
97630604411,-1.5,1.125,1.0625,-0.476257,-0.219482,0.325623,-0.786804,0.93245,0.714897,-0.413344,-0.646973,0.605469,0.446289
97630624282,-1.875,1.5625,1.375,-0.476074,-0.219666,0.325317,-0.786987,0.932172,0.714842,-0.412666,-0.648926,0.592773,0.441895
97630669020,-1.8125,0.8125,1.125,-0.476013,-0.219727,0.325134,-0.787109,0.932154,0.714757,-0.412277,-0.650391,0.604004,0.441406
97630693211,-1.3125,0.1875,0.75,-0.476013,-0.219788,0.324768,-0.787231,0.932398,0.714494,-0.41138,-0.654297,0.607422,0.443359
97630702848,-1.3125,0.9375,1.375,-0.475769,-0.219971,0.324341,-0.787476,0.93201,0.71427,-0.410466,-0.640137,0.601562,0.44873
97630709206,-2.625,1.375,1.25,-0.475647,-0.220032,0.324036,-0.787659,0.931881,0.714015,-0.409841,-0.635254,0.598145,0.439453
97630722827,-1.6875,1,1.0625,-0.475464,-0.220276,0.32373,-0.787842,0.93163,0.714089,-0.409123,-0.635742,0.596191,0.44043
97630751998,-2.125,1.3125,0.375,-0.475342,-0.220459,0.323547,-0.787903,0.931419,0.714172,-0.408634,-0.639648,0.60498,0.432617
97630783254,-2.25,0.75,-0.3125,-0.475281,-0.220764,0.323242,-0.788025,0.931548,0.714443,-0.40776,-0.641113,0.604004,0.436523
97630792423,-2.1875,1.4375,0.1875,-0.475159,-0.221069,0.322754,-0.788208,0.931588,0.714468,-0.406492,-0.645996,0.603027,0.442871
97630812146,-2.5625,2.25,1.375,-0.475098,-0.221313,0.322205,-0.788391,0.931823,0.714342,-0.405076,-0.649902,0.597656,0.438477
97630842126,-2.125,1.8125,1.9375,-0.475098,-0.22168,0.321655,-0.788513,0.932266,0.714487,-0.403495,-0.649414,0.597168,0.435059
97630850976,-2.125,2.625,1.9375,-0.475159,-0.222046,0.321045,-0.788635,0.93293,0.714608,-0.401723,-0.641113,0.597656,0.43457
97630872107,-1.6875,3,1.9375,-0.47522,-0.22229,0.320435,-0.788757,0.933542,0.714473,-0.400037,-0.635254,0.60498,0.446289
97630888498,-1.5,3.0625,1.625,-0.475281,-0.222473,0.319641,-0.789001,0.934282,0.714053,-0.398017,-0.636719,0.608887,0.447266
97630910946,-1.75,3.375,2.4375,-0.475098,-0.222717,0.318909,-0.789307,0.934278,0.713667,-0.396293,-0.625,0.605469,0.467285
97630933234,-2.4375,4.0625,1.8125,-0.474976,-0.223022,0.318115,-0.789673,0.934568,0.71342,-0.394385,-0.625977,0.613281,0.459473
97630954635,-2.625,4.1875,1.8125,-0.474609,-0.22345,0.3172,-0.7901,0.934206,0.713107,-0.392258,-0.626465,0.62207,0.467773
97630970749,-4.4375,4.9375,1.4375,-0.473816,-0.22406,0.316162,-0.790833,0.932808,0.712851,-0.390159,-0.631348,0.628906,0.48291
97630993485,-7.375,5.4375,1.375,-0.472961,-0.224487,0.314636,-0.791809,0.931488,0.711702,-0.387162,-0.612305,0.649902,0.497559
97631023203,-8.875,6.5625,2.6875,-0.471252,-0.225281,0.312317,-0.793518,0.928396,0.710073,-0.382912,-0.586914,0.685059,0.542969
97631032364,-15.375,10.875,2.875,-0.468689,-0.226013,0.309082,-0.796143,0.923542,0.707064,-0.377549,-0.560547,0.716797,0.575195
97631068140,-23,12.25,5.1875,-0.46405,-0.227295,0.303711,-0.800537,0.914406,0.702058,-0.368874,-0.54834,0.744629,0.652832
97631075909,-38.6875,17.9375,12,-0.456665,-0.228394,0.297363,-0.806824,0.898357,0.694677,-0.360821,-0.568359,0.691895,0.748047
97631091674,-52.5,15.5,20.125,-0.446594,-0.230774,0.287781,-0.815186,0.877528,0.685796,-0.346818,-0.561035,0.689941,0.863281
97631122100,-73,26.9375,31.5,-0.434509,-0.238098,0.274231,-0.824219,0.855305,0.682586,-0.321428,-0.671387,0.597168,0.970215
97631134591,-105.062,41.6875,43.75,-0.417603,-0.246338,0.257629,-0.835815,0.82289,0.677644,-0.292873,-0.742188,0.534668,1.06055
97631172567,-139.062,42.75,54.5,-0.396606,-0.255371,0.236694,-0.849426,0.78351,0.670767,-0.257567,-0.806641,0.484375,1.05664
97631181070,-170.625,46.6875,71.5,-0.369629,-0.266113,0.211792,-0.864746,0.732762,0.664683,-0.217124,-0.974609,0.362305,1.02588
97631203404,-211.625,51.5,82.9375,-0.336548,-0.275391,0.1828,-0.881775,0.670217,0.65443,-0.173559,-1.23877,0.25293,1.02148
97631218252,-249.562,38.875,102.312,-0.297852,-0.280273,0.149231,-0.90033,0.597345,0.635493,-0.126772,-1.46729,0.147949,1.12793
97631240892,-282.5,15.1875,128.938,-0.261536,-0.279358,0.111694,-0.917175,0.533185,0.607558,-0.0716292,-1.56641,0.197754,1.1001
97631263175,-270.375,-6.75,161.312,-0.231079,-0.276672,0.0742188,-0.929871,0.483575,0.580976,-0.0121557,-1.42871,0.365723,0.884277
97631308891,-235.812,-7.1875,167.188,-0.202576,-0.275757,0.0306396,-0.939209,0.443287,0.559073,0.0639396,-1.49609,0.453613,0.559082
97631374319,-235.5,11.125,198.062,-0.173157,-0.270935,-0.0210571,-0.946716,0.404166,0.530199,0.1556,-1.52441,0.546387,0.506348
97631400339,-252.188,0.5,244.125,-0.135254,-0.217346,-0.215088,-0.942505,0.381378,0.359191,0.518838,-0.659668,0.623535,0.563965
97631405267,-136.438,-61.4375,412.062,-0.142029,-0.150574,-0.343933,-0.915955,0.378651,0.179096,0.752877,1.48242,0.328613,0.392578
97631420960,-59.1875,-132.5,359.125,-0.149597,-0.126282,-0.391418,-0.89917,0.379148,0.11021,0.84234,1.46289,0.250488,-0.118652
97631452149,-41.5,-66.8125,299.125,-0.14502,-0.1026,-0.436951,-0.881836,0.353236,0.0542467,0.929861,0.900879,-0.817383,0.202148
97631541594,-81.1875,-45.25,286.375,-0.151917,-0.0900269,-0.470398,-0.864685,0.354842,0.0127677,0.998871,0.200684,-0.896484,0.288086
