timestamp,gryox,gryoy,gryoz,accelx,accely,accelz,x,y,z,w,roll,pitch,yaw
,0.309387,-0.405334,-0.847168,0.149536,1.01877,0.414772,-2.55827,-0.323242,0.841309,0.344238
106874936936,-0.875,2.125,0.3125,0.309875,-0.406982,-0.846069,0.15033,1.02328,0.413688,-2.55542,-0.335449,0.865723,0.353516
106874945554,-0.3125,3.4375,0.4375,0.310791,-0.408569,-0.844788,0.151367,1.0282,0.413063,-2.55155,-0.349121,0.86084,0.348145
106874968095,0.3125,5.8125,1.875,0.311951,-0.410034,-0.843445,0.152588,1.0332,0.412711,-2.54707,-0.349121,0.837402,0.354492
106874989443,0.8125,8.0625,2.375,0.313354,-0.411255,-0.842102,0.153564,1.03784,0.413094,-2.54267,-0.356445,0.811523,0.369141
106875004446,2.4375,9.3125,1.5625,0.315063,-0.412659,-0.840637,0.154419,1.04327,0.413988,-2.53811,-0.358887,0.810547,0.371582
106875026937,4.4375,10.375,1,0.316956,-0.414001,-0.83905,0.155396,1.0488,0.415028,-2.53297,-0.370117,0.813965,0.372559
106875049809,4.9375,11.8125,1.5625,0.319031,-0.4151,-0.837524,0.156677,1.05414,0.416234,-2.52725,-0.393066,0.800781,0.378418
106875094449,4.1875,13.0625,3.8125,0.321045,-0.416138,-0.835938,0.158142,1.05931,0.41712,-2.52115,-0.40332,0.764648,0.389648
106875105055,5.375,13.6875,6.3125,0.32312,-0.417236,-0.834351,0.159485,1.0647,0.418188,-2.51522,-0.413574,0.744629,0.408203
106875110960,8.375,13.9375,7,0.325256,-0.41864,-0.832581,0.160522,1.07077,0.419388,-2.50952,-0.428711,0.757324,0.422363
106875134030,11.3125,13.375,6.5625,0.327209,-0.419495,-0.831238,0.16156,1.07544,0.420734,-2.50447,-0.445312,0.749512,0.446777
106875148416,9.5,12.8125,6.5625,0.328796,-0.419617,-0.830383,0.162354,1.07792,0.422237,-2.50059,-0.456543,0.735352,0.479492
106875195532,7.375,10.8125,5.4375,0.330017,-0.419861,-0.829712,0.162659,1.0801,0.423606,-2.4981,-0.459473,0.750488,0.49707
106875200474,8.9375,7.9375,3.8125,0.33075,-0.420166,-0.829224,0.162781,1.08175,0.424363,-2.49662,-0.45459,0.782715,0.51709
106875244921,8.8125,5.8125,2.8125,0.330994,-0.419861,-0.829285,0.162842,1.08139,0.424905,-2.49631,-0.450684,0.783691,0.532715
106875246036,4.8125,3.3125,1.875,0.330872,-0.419495,-0.82959,0.162598,1.08035,0.42526,-2.49714,-0.441895,0.778809,0.533691
106875254454,4.75,0.8125,0.3125,0.330627,-0.419312,-0.829895,0.161743,1.07938,0.425889,-2.49905,-0.437012,0.796387,0.538086
106875268139,5.8125,-1.3125,-2.375,0.330322,-0.41864,-0.830627,0.160583,1.0772,0.427169,-2.50201,-0.444824,0.791504,0.536133
106875290639,3.4375,-2.8125,-5,0.330017,-0.417358,-0.831665,0.158997,1.07347,0.429273,-2.50588,-0.447266,0.777832,0.538086
106875305689,0.375,-4.1875,-7.875,0.32959,-0.415771,-0.833008,0.157104,1.06884,0.431752,-2.51073,-0.449219,0.766602,0.529785
106875328149,-1.1875,-5.75,-9.625,0.328918,-0.41449,-0.83429,0.155151,1.06457,0.433676,-2.51591,-0.448242,0.780273,0.518555
106875349461,-1.4375,-7.5625,-9.375,0.327942,-0.413147,-0.835632,0.153381,1.0598,0.434922,-2.52115,-0.436035,0.770996,0.521973
106875367122,-2.0625,-8.375,-8.25,0.326843,-0.412231,-0.836792,0.151855,1.05594,0.43543,-2.52599,-0.430664,0.759277,0.51123
106875388187,-0.625,-8.5625,-6.375,0.325562,-0.412109,-0.837646,0.150391,1.05368,0.43505,-2.53068,-0.428223,0.765137,0.500488
106875410770,2.4375,-9.875,-3.8125,0.323914,-0.412659,-0.838318,0.148804,1.05247,0.433748,-2.5358,-0.422363,0.794434,0.487305
106875427165,4.5,-12.375,-3.5,0.322021,-0.413696,-0.838684,0.147644,1.05217,0.431231,-2.54012,-0.399414,0.833984,0.473145
106875448188,4.625,-12.125,-1.8125,0.320557,-0.41394,-0.839111,0.147705,1.05096,0.428694,-2.54201,-0.379395,0.826172,0.453613
106875469528,-2.4375,-6.5625,0.6875,0.319519,-0.412903,-0.839905,0.148315,1.04751,0.42712,-2.54284,-0.364258,0.759277,0.453125
106875487148,-8.0625,-2.5625,0.625,0.319458,-0.412109,-0.840332,0.148315,1.04564,0.427566,-2.54331,-0.341797,0.726074,0.429199
106875508223,-4.4375,1.0625,-4,0.320618,-0.411194,-0.840332,0.148376,1.04499,0.429953,-2.54194,-0.33252,0.744141,0.40625
106875529254,-5,7.625,-7.4375,0.322632,-0.409729,-0.840149,0.148987,1.04427,0.433477,-2.53853,-0.345703,0.77832,0.38916
106875547153,-9.4375,13.25,-8.375,0.325195,-0.407532,-0.840027,0.15033,1.04281,0.437656,-2.5334,-0.361328,0.806152,0.384766
106875575732,-15.3125,17.375,-7.6875,0.327942,-0.404846,-0.839783,0.15271,1.04078,0.44134,-2.52613,-0.359375,0.791504,0.399902
106875589294,-18,22.125,-3.8125,0.33075,-0.402588,-0.839233,0.155945,1.04014,0.444038,-2.51716,-0.348633,0.784668,0.437012
106875607177,-14.6875,25.9375,0.5625,0.33374,-0.399597,-0.838745,0.15979,1.03828,0.446867,-2.50695,-0.358887,0.801758,0.507812
106875635745,-16,30.8125,1.5,0.337585,-0.393799,-0.838989,0.164612,1.03156,0.452053,-2.49487,-0.405762,0.823242,0.581543
106875649349,-29.375,38.9375,-0.3125,0.34198,-0.383179,-0.840881,0.170715,1.01531,0.460393,-2.48173,-0.502441,0.764648,0.763184
106875674672,-47.3125,48.3125,-0.0625,0.346802,-0.367798,-0.844299,0.177856,0.989685,0.472124,-2.46821,-0.691406,0.751465,0.90625
106875689714,-69,52.6875,2.125,0.35144,-0.346375,-0.849915,0.185059,0.950949,0.488373,-2.45775,-0.882324,0.670898,1.09668
106875726837,-93.25,53.3125,-0.875,0.355286,-0.325562,-0.854736,0.192871,0.91326,0.502671,-2.44677,-1.01904,0.632324,1.12988
