timestamp,gryox,gryoy,gryoz,accelx,accely,accelz,x,y,z,w,roll,pitch,yaw
,0.437866,0.279785,-0.253296,0.815979,0.894235,0.745606,-0.231206,-0.63916,0.574219,0.48584
87644432449,0.5625,3.5,1.3125,0.437744,0.279724,-0.252686,0.816223,0.894265,0.744845,-0.229998,-0.650391,0.558594,0.499023
87644454513,-0.25,3.5625,2.75,0.437683,0.279663,-0.252014,0.816467,0.894522,0.744054,-0.228595,-0.65918,0.5625,0.501465
87644476979,0.125,3.3125,3.1875,0.4375,0.279419,-0.251343,0.816895,0.894381,0.742913,-0.227555,-0.672852,0.567871,0.514648
87644499921,-0.0625,2.25,4.1875,0.437317,0.278809,-0.250732,0.817322,0.893934,0.741035,-0.226966,-0.679688,0.571777,0.515137
87644523135,0.1875,0.125,5.1875,0.437134,0.278259,-0.250427,0.817749,0.893391,0.739655,-0.227078,-0.691406,0.570312,0.506348
87644538130,0.125,-1.25,4,0.436523,0.277954,-0.250366,0.818176,0.891537,0.738815,-0.227906,-0.692383,0.560059,0.499512
87644553141,-1.375,-1.875,2,0.435791,0.277771,-0.250671,0.818604,0.88921,0.738594,-0.229624,-0.678711,0.554199,0.501953
87644597699,-1.875,-1.875,-0.1875,0.434998,0.27771,-0.250916,0.818909,0.886718,0.738438,-0.231057,-0.683105,0.55957,0.497559
87644620066,-2.25,-1.25,-0.9375,0.434448,0.277832,-0.25116,0.819092,0.885057,0.73876,-0.232084,-0.690918,0.56543,0.478027
87644644917,-2.4375,-1.4375,-0.9375,0.433838,0.278137,-0.251465,0.819214,0.883259,0.739472,-0.233123,-0.694824,0.556641,0.476562
87644645482,-2.1875,-0.6875,-1.75,0.43335,0.278503,-0.251831,0.819214,0.881778,0.740381,-0.234096,-0.693848,0.553223,0.470703
87644657867,-1.5625,-0.5625,-1.6875,0.432983,0.278625,-0.252197,0.819275,0.880556,0.740878,-0.235216,-0.680664,0.558594,0.474609
87644688364,-1.0625,-0.6875,-1.75,0.432373,0.278564,-0.252625,0.819519,0.878521,0.741011,-0.236934,-0.666504,0.563965,0.485352
87644711590,-1.9375,-1.625,-2.6875,0.43158,0.27832,-0.253357,0.819763,0.875618,0.740966,-0.239688,-0.660645,0.557129,0.490723
87644733061,-1.9375,-3.25,-3.875,0.43103,0.278076,-0.254028,0.819946,0.873487,0.740969,-0.242071,-0.655762,0.561523,0.475098
87644758042,-1.1875,-3.0625,-3.75,0.430481,0.277771,-0.254395,0.82019,0.871509,0.740523,-0.243783,-0.649902,0.55957,0.469238
87644763735,-2.25,-3.1875,-2.4375,0.429932,0.277649,-0.254639,0.820496,0.869767,0.740387,-0.24509,-0.661621,0.558594,0.466797
87644781724,-3.1875,-2.375,-1.5,0.429565,0.277588,-0.2547,0.820679,0.868655,0.740208,-0.245678,-0.657227,0.5625,0.462402
87644801614,-2.3125,-1.5,-1.0625,0.429321,0.277649,-0.254578,0.820801,0.868065,0.740125,-0.245587,-0.666992,0.571289,0.454102
87644853111,-2.875,-0.75,-0.6875,0.429199,0.277771,-0.254395,0.820862,0.867894,0.740145,-0.245168,-0.671387,0.570801,0.446289
87644864787,-2.875,-0.4375,0.125,0.429138,0.27771,-0.25415,0.820984,0.867865,0.739775,-0.244732,-0.667969,0.563965,0.445312
87644868469,-2.1875,-1.5625,1.1875,0.429199,0.277649,-0.25415,0.820984,0.868018,0.739682,-0.244734,-0.679199,0.565918,0.441406
87644913063,-1.1875,-2.0625,0.1875,0.429443,0.277588,-0.254089,0.820923,0.868743,0.739597,-0.24441,-0.678223,0.569336,0.434082
87644913755,-0.5625,-1.9375,0.375,0.429626,0.277466,-0.254211,0.820862,0.86914,0.739548,-0.244633,-0.671875,0.575195,0.439941
87644924380,-0.5,-2.1875,-0.5625,0.429932,0.277344,-0.254211,0.820679,0.869897,0.739349,-0.244382,-0.67041,0.578613,0.428711
87644936410,-0.1875,-1.9375,-0.25,0.430542,0.276794,-0.254211,0.820557,0.871379,0.738458,-0.244278,-0.66748,0.578125,0.442383
87644957463,2,-2.9375,1.125,0.43103,0.276489,-0.25415,0.820435,0.87267,0.737954,-0.243925,-0.667969,0.583008,0.450195
87644972457,1.6875,-1.5,0.75,0.431152,0.276489,-0.25415,0.820374,0.873016,0.737992,-0.243796,-0.672363,0.57959,0.447754
87644994607,0.875,-0.1875,0.3125,0.431213,0.276489,-0.254089,0.820374,0.873242,0.737963,-0.2436,-0.666016,0.589844,0.449219
87645034379,0.1875,0.0625,0,0.431335,0.276489,-0.254089,0.820312,0.873588,0.738001,-0.243471,-0.67627,0.584961,0.436523
87645065210,-0.0625,0.0625,0.8125,0.432007,0.276489,-0.253723,0.820007,0.875692,0.737807,-0.241871,-0.666504,0.583008,0.431641
87645069966,1.3125,0.3125,1.3125,0.432983,0.276611,-0.25354,0.819519,0.878641,0.738168,-0.240288,-0.663086,0.587402,0.42041
87645084917,2.5625,1.0625,0.25,0.433655,0.276855,-0.253296,0.819214,0.880866,0.738654,-0.2388,-0.671387,0.594727,0.433594
87645111079,0.8125,1.6875,-0.3125,0.434265,0.277161,-0.252869,0.818909,0.883028,0.739018,-0.236854,-0.665039,0.603027,0.429688
87645130630,0.0625,2.3125,0.0625,0.43512,0.277466,-0.252075,0.818542,0.886109,0.73907,-0.233783,-0.668457,0.591797,0.425781
87645145669,0.6875,3.3125,2.4375,0.436096,0.277649,-0.251404,0.818176,0.889441,0.739074,-0.231022,-0.665527,0.586426,0.430664
87645151984,2.25,3.1875,2.8125,0.436951,0.277588,-0.250854,0.817932,0.892233,0.738688,-0.228931,-0.641602,0.574707,0.445312
87645174496,3.3125,2.875,2.625,0.437256,0.278015,-0.250061,0.817871,0.893866,0.738856,-0.226367,-0.641113,0.597168,0.463379
87645198298,-1.1875,5.375,0.4375,0.437073,0.278809,-0.24939,0.817932,0.894233,0.73974,-0.224242,-0.660156,0.578125,0.463867
87645219335,-3.1875,5.5625,0.3125,0.435852,0.279358,-0.24884,0.818542,0.891416,0.739946,-0.223743,-0.675293,0.548828,0.532227
87645249940,-5.1875,4.75,1.375,0.432617,0.279297,-0.249023,0.82019,0.882077,0.739092,-0.22771,-0.777832,0.541992,0.701172
87645267199,-8.75,-0.5625,1.875,0.425659,0.278992,-0.250488,0.823486,0.86129,0.737902,-0.238851,-0.904785,0.512207,0.831055
87645287950,-22.5,-11.4375,-1.125,0.415466,0.279114,-0.253113,0.827881,0.830941,0.737535,-0.255668,-0.987305,0.471191,0.958984
87645317232,-34.375,-16.625,-6.75,0.402771,0.281677,-0.255554,0.832458,0.794738,0.740733,-0.272458,-1.08594,0.524902,0.926758
87645341286,-55.5625,-14.5,-15.75,0.383118,0.288269,-0.25769,0.838806,0.740871,0.749203,-0.292928,-1.31494,0.347168,1.02148
87645343703,-91.8125,-13.375,-18.375,0.362549,0.294189,-0.256165,0.846375,0.687331,0.752866,-0.306693,-1.43311,0.161133,1.27344
87645378702,-118.188,-9.6875,-18.8125,0.335022,0.303162,-0.252014,0.855713,0.617913,0.758315,-0.319726,-1.6123,0.0366211,1.40771
87645432774,-163.25,-3.6875,-20,0.296448,0.312134,-0.241089,0.869751,0.525733,0.755837,-0.327851,-2.30566,-0.230957,1.03809
87645437237,-248.438,-15.125,-10.25,0.214905,0.313354,-0.190735,0.90509,0.362172,0.706543,-0.280531,-2.42041,-0.351074,0.720703
87645456046,-289.438,-52.625,106.75,0.170227,0.300781,-0.143982,0.927246,0.292347,0.652048,-0.208612,-2.68945,0.54248,1.02148
87645476606,-330.062,-96.5625,202.5,0.137756,0.275574,-0.0787964,0.948059,0.262595,0.575471,-0.0877045,-2.94775,1.83301,0.251953
87645478816,-285.188,-133.312,333.062,0.10022,0.236694,0.0150757,0.966248,0.227384,0.471686,0.0860706,-2.23926,0.641602,0.376953
87645497002,-351.188,-183.75,492.438,0.074707,0.169189,0.119934,0.975342,0.197391,0.317419,0.276372,0.532227,-0.160156,-0.116211
87645522290,-295.562,-318.25,587.438,0.053772,0.118103,0.168945,0.97699,0.148917,0.214237,0.358469,7.36963,-0.227051,-0.574219
87645544761,-200.875,-252.688,275.188,0.0652466,0.088623,0.235474,0.965576,0.170238,0.140882,0.490393,2.43311,-1.90479,-0.980469
87645624827,-6.0625,-148.375,401.312,0.0764771,0.0792847,0.264771,0.957947,0.190844,0.111635,0.549969,1.02344,-2.51367,-0.900391
87645681133,37.625,-52,181.688,0.103699,0.125977,0.219971,0.961731,0.262983,0.197981,0.475954,0.336426,-1.18018,-0.604492
87645692463,199.812,133.938,-224.688,0.132324,0.156677,0.16626,0.964478,0.323764,0.261182,0.384278,1.11328,0.0244141,-0.388672
87645699918,232.312,115.5,-303.25,0.150574,0.27301,-0.0126953,0.950012,0.333583,0.549838,0.0681922,-0.123047,0.819824,0.96582
87645755408,49.3125,145.812,-322.75,0.204651,0.300598,-0.13623,0.921509,0.381756,0.655767,-0.16226,-2.06738,-0.0615234,0.685547
87645762246,189.25,17.9375,-89.25,0.244873,0.297791,-0.152039,0.910034,0.467938,0.664238,-0.166999,-2.1084,0.410156,0.706543
87645800261,255.438,18,-19.75,0.280884,0.286194,-0.182495,0.897644,0.532549,0.664061,-0.213512,-1.39062,0.49707,0.565918
87645805078,265.5,-61.25,-88.375,0.308655,0.278076,-0.209351,0.885132,0.581022,0.670659,-0.256773,-0.937012,0.572266,0.649902
87645819394,213.938,-39.3125,-91.8125,0.330444,0.278564,-0.223877,0.873474,0.62562,0.687485,-0.27117,-1.26123,0.582031,1.02734
87645897025,155.5,18.875,-50.5,0.336853,0.288879,-0.233704,0.865112,0.636271,0.717196,-0.282028,-1.8877,0.147949,1.33643
87645899411,87.375,34.8125,-15.5625,0.352539,0.274048,-0.261963,0.85553,0.652712,0.712353,-0.343681,-0.92334,0.678711,0.708984
87645943542,54.375,-25.4375,-3.625,0.356995,0.272766,-0.26001,0.854675,0.665822,0.710083,-0.335555,-0.804688,0.525391,0.668945
87645948312,22.4375,2.6875,20.5625,0.359375,0.27417,-0.257141,0.854126,0.674549,0.711765,-0.325588,-0.830078,0.313965,0.635254
87645986258,14.3125,11.625,27.1875,0.360413,0.273804,-0.256226,0.854065,0.677941,0.710729,-0.322646,-0.696777,0.446777,0.636719
87646016219,7,2.1875,9.4375,0.362305,0.270874,-0.256042,0.854248,0.682644,0.705373,-0.32232,-0.496582,0.607422,0.57666
87646033583,7.125,-5.75,-0.6875,0.365906,0.269104,-0.253052,0.854187,0.694151,0.700914,-0.313072,-0.496094,0.458008,0.63916
87646055241,6.9375,13.75,3.9375,0.367676,0.269409,-0.253906,0.853027,0.698172,0.702774,-0.313172,-0.60791,0.494629,0.623047
87646076397,12.875,7.25,-5.375,0.368469,0.270569,-0.255493,0.851868,0.699262,0.706612,-0.315376,-0.677734,0.51416,0.638184
87646078758,8,6.8125,-10.8125,0.368774,0.271118,-0.257446,0.851013,0.698686,0.709335,-0.319342,-0.599609,0.542969,0.65625
87646142952,5.875,5.9375,-15.875,0.368835,0.271851,-0.258179,0.850525,0.698396,0.711383,-0.320512,-0.62793,0.572266,0.709473
