timestamp,gryox,gryoy,gryoz,accelx,accely,accelz,x,y,z,w,roll,pitch,yaw
,-0.481567,-0.155396,0.163818,-0.846863,1.00291,0.434522,-0.141358,-0.414551,0.738281,0.476562
97646615163,-3.8125,2.1875,2,-0.481262,-0.155457,0.163513,-0.847107,1.00228,0.434285,-0.140896,-0.413574,0.736328,0.492676
97646615957,-1.25,1.1875,1.625,-0.481445,-0.155396,0.163208,-0.847046,1.00279,0.433892,-0.140275,-0.420898,0.761719,0.480957
97646661124,0.75,0.4375,1.8125,-0.481262,-0.155396,0.162781,-0.84729,1.00249,0.433457,-0.139591,-0.423828,0.750977,0.48291
97646667400,-1.9375,0.4375,2.75,-0.48053,-0.155396,0.162415,-0.847717,1.00076,0.432953,-0.139277,-0.418945,0.735352,0.494629
97646675637,-4,0.1875,2.3125,-0.479919,-0.155273,0.162292,-0.848083,0.999242,0.432503,-0.139492,-0.418457,0.741699,0.48584
97646704469,-3.1875,-1.4375,1.25,-0.479675,-0.155029,0.162109,-0.848328,0.998642,0.431849,-0.139537,-0.414551,0.757812,0.473633
97646713147,-2.5625,-1.3125,1.3125,-0.479492,-0.154907,0.161865,-0.848511,0.998235,0.431361,-0.139303,-0.411133,0.760254,0.475586
97646749487,-2.3125,-0.6875,1.5625,-0.479004,-0.154907,0.16156,-0.848877,0.997141,0.43099,-0.139003,-0.412109,0.745117,0.480469
97646758156,-3.9375,-0.1875,1.25,-0.478455,-0.154846,0.16156,-0.849182,0.995763,0.430784,-0.139353,-0.414551,0.741699,0.483398
97646812710,-3.3125,-1.125,0.5,-0.477905,-0.154785,0.16156,-0.849487,0.994385,0.430579,-0.139704,-0.413086,0.749023,0.485352
97646814806,-3.5,-1.1875,0,-0.477234,-0.154724,0.16156,-0.849854,0.992705,0.430351,-0.140117,-0.413086,0.746094,0.483887
97646818856,-4.3125,-1.6875,0.3125,-0.476379,-0.154419,0.161499,-0.850403,0.990542,0.429599,-0.140767,-0.411133,0.744141,0.496094
97646853064,-5.125,-2.375,0.6875,-0.475403,-0.153992,0.161377,-0.851074,0.98808,0.428553,-0.141495,-0.406738,0.744141,0.492676
97646856623,-6.1875,-3.3125,1.6875,-0.474487,-0.153381,0.161133,-0.851746,0.985748,0.427058,-0.142132,-0.401855,0.744141,0.495605
97646899902,-5.9375,-3.4375,2.4375,-0.473328,-0.152832,0.160828,-0.852539,0.982849,0.425569,-0.142713,-0.405273,0.73584,0.494629
97646918544,-7.125,-3.625,2.625,-0.471985,-0.152161,0.160706,-0.853455,0.979445,0.424018,-0.143865,-0.408203,0.736816,0.500488
97646939428,-8.5,-5.0625,2.5,-0.47052,-0.151367,0.160645,-0.854431,0.975694,0.422277,-0.145304,-0.411133,0.73584,0.504883
97646944002,-8.875,-6.25,2.8125,-0.468994,-0.150391,0.1604,-0.855469,0.971794,0.420002,-0.146587,-0.414062,0.736816,0.501953
97646953216,-9.6875,-6.9375,4.0625,-0.467041,-0.149353,0.160034,-0.85675,0.966879,0.417418,-0.147901,-0.416504,0.727539,0.510742
97646996809,-11.75,-7.6875,5.6875,-0.464905,-0.147888,0.159424,-0.858276,0.961529,0.4138,-0.149255,-0.416016,0.720215,0.523438
97647012293,-13,-9.4375,7.75,-0.46283,-0.146118,0.15863,-0.859863,0.956348,0.409468,-0.150506,-0.403809,0.722656,0.53418
97647037024,-12,-10,9.5625,-0.460999,-0.144226,0.157776,-0.861267,0.951731,0.404874,-0.151587,-0.399414,0.710938,0.523438
