timestamp,gryox,gryoy,gryoz,accelx,accely,accelz,x,y,z,w,roll,pitch,yaw
,-0.475891,-0.0984497,0.182434,-0.854797,0.974621,0.348988,-0.234317,-0.331055,0.775391,0.503906
97657813033,-1.3125,-2.5625,-1.5625,-0.475342,-0.0982056,0.1828,-0.855042,0.973204,0.348752,-0.235452,-0.335938,0.765137,0.516113
97657813822,-3.4375,-2.9375,-1.25,-0.474426,-0.0979614,0.183228,-0.855469,0.970899,0.348472,-0.23685,-0.338867,0.76123,0.519531
97657820985,-5.1875,-4,-1.4375,-0.473877,-0.0976562,0.183655,-0.855713,0.969471,0.348184,-0.238157,-0.336914,0.750977,0.506348
97657859166,-3.125,-3.6875,-1.1875,-0.473694,-0.0973511,0.183899,-0.855835,0.968982,0.347828,-0.238986,-0.328613,0.747559,0.506836
97657861256,-1.3125,-2.5,-0.4375,-0.473267,-0.0970459,0.184265,-0.855957,0.967823,0.347499,-0.240103,-0.325684,0.758301,0.518066
97657894868,-1.9375,-2.75,-1.4375,-0.472961,-0.0968628,0.18457,-0.85614,0.967049,0.347391,-0.240992,-0.320801,0.763672,0.511719
97657903576,-2.4375,-2,-1.75,-0.472473,-0.0968018,0.184692,-0.856384,0.965854,0.347261,-0.241475,-0.326172,0.751953,0.510254
97657918460,-3.625,-1.1875,-0.8125,-0.471619,-0.0967407,0.184937,-0.856812,0.963766,0.347147,-0.24234,-0.33252,0.744629,0.53418
97657947360,-4.125,-2.0625,-1,-0.471436,-0.0964966,0.185181,-0.856873,0.963253,0.346887,-0.243091,-0.318848,0.751953,0.522949
97657962522,-0.9375,-1.9375,-1.1875,-0.471313,-0.0961914,0.185242,-0.856934,0.962919,0.346357,-0.243525,-0.319824,0.771484,0.516113
97658010195,-1.5,-1.3125,-0.5625,-0.470703,-0.0960693,0.18512,-0.8573,0.96149,0.345847,-0.243654,-0.32373,0.755371,0.516602
97658010892,-4.4375,-1.1875,0.5,-0.469971,-0.0958862,0.185059,-0.857727,0.959757,0.345251,-0.244002,-0.316406,0.733887,0.533203
97658047516,-3.5625,-0.875,0.5625,-0.469849,-0.0956421,0.185181,-0.857849,0.959459,0.344904,-0.244524,-0.313477,0.741211,0.530762
97658049897,0.1875,-1.1875,-0.5,-0.46991,-0.0953979,0.185181,-0.857849,0.959597,0.344483,-0.244725,-0.313477,0.766113,0.513184
97658067952,-1.125,-0.9375,-0.5,-0.469299,-0.0952759,0.184937,-0.858215,0.958186,0.343851,-0.244612,-0.323242,0.762695,0.527344
97658090619,-4.25,-0.5,0.75,-0.468567,-0.0952148,0.184814,-0.858704,0.956512,0.34343,-0.244756,-0.329102,0.749512,0.539551
97658106973,-4.4375,-0.875,0.9375,-0.467957,-0.0950928,0.184814,-0.859009,0.955041,0.343029,-0.245098,-0.32959,0.75293,0.54248
97658129003,-3.125,-1.3125,0.25,-0.467407,-0.0949097,0.184875,-0.859314,0.95372,0.342602,-0.245599,-0.330078,0.757324,0.534668
